"baseMean","log2FoldChange","lfcSE","pvalue","padj","overFC"
"ENSG00000169442.8",17761.8034505456,0.195327620894671,0.208144804779747,0.309387627357244,0.413861654566907,0
"ENSG00000133392.17",83677.5760191305,0.891302636585844,0.154088086289818,2.54087975861412e-09,2.74497723276225e-08,1
"ENSG00000077942.18",278722.549282325,-0.369251864729979,0.204889323271389,0.0467969075938059,0.0880020507105251,1
"ENSG00000166165.12",2721021.11401527,-0.219482005013872,0.132392551279108,0.0849101857056753,0.143949299204153,0
"ENSG00000166825.13",69957.0771689628,0.060669298182873,0.216286378292261,0.75933931004657,0.823447674265099,0
"ENSG00000207005.1",4889.09140854793,-1.86019085642102,0.354934944600541,1.6295307424999e-09,1.81606171835742e-08,1
"ENSG00000159403.15",1157042.19646491,-0.379471918207193,0.209379558332274,0.044568928077539,0.0844101685845838,1
"ENSG00000102837.6",6734.82980662188,2.06733085609405,0.272401827713498,7.11892292560533e-15,1.34330980422292e-13,1
"ENSG00000207389.1",4562.17485112345,-1.82513028865104,0.361530803384643,7.18298516877994e-09,7.22717830089281e-08,1
"ENSG00000273768.1",4733.8881839185,-1.74463137347184,0.320212847392877,9.21384228237784e-10,1.06199179074925e-08,1
"ENSG00000180139.11",166472.895781194,-0.100418993337945,0.186746593158024,0.562430323859129,0.657895184691493,0
"ENSG00000106624.9",1585956.08547132,-0.374139887033834,0.20099330435964,0.0406393540633975,0.0781017578559784,1
"ENSG00000206588.1",3530.83743447431,-1.87319297445139,0.368055089928907,9.51242918080378e-07,6.61560868266193e-06,1
"ENSG00000121552.3",12652.7723359449,-0.00318274383298051,0.234429670506329,0.982608610490791,0.987477480818125,0
"ENSG00000213058.3",20119.0904996164,-3.00853859171435,0.450736093056544,2.93098597100227e-13,4.83880697831597e-12,1
"ENSG00000122862.4",530646.747333178,-0.150717751700699,0.237950465132025,0.472157823903566,0.575794756827822,0
"ENSG00000188404.8",217514.535522923,0.329358556070095,0.263863455891795,0.156619205269826,0.239065419312102,1
"ENSG00000163431.12",74579.9717644119,0.683985219422281,0.134553907807023,1.74347909161848e-07,1.39182299751135e-06,1
"ENSG00000100985.7",203503.421448254,-0.0603490732323583,0.278577405705477,0.659157089644244,0.742715921867857,0
"ENSG00000122176.10",196900.52292094,-0.864860077859766,0.282287870509348,0.0223268027170208,0.0472054790816681,1
"ENSG00000247627.2",82070.7583497248,-1.48875058348661,0.225055627705741,2.16531386828521e-12,3.34246261145421e-11,1
"ENSG00000114854.7",2234.51743292282,2.48824710843158,0.212563653552657,2.90651898949326e-32,1.4448088227948e-30,1
"ENSG00000115380.19",1351189.18272573,0.098431200947933,0.194707649407703,0.587545203568156,0.680509117481454,0
"ENSG00000188783.5",133065.38092639,0.395574276176938,0.165658710288363,0.012218817296294,0.0281640556370915,1
"ENSG00000213939.4",23010.4991998497,-3.16607439778596,0.327269617475968,4.52781004373772e-24,1.48307136526956e-22,1
"ENSG00000167244.18",462259.381188219,0.438155610964421,0.248517911184685,0.00588740642821956,0.0150916615483938,1
"ENSG00000219747.1",15491.3874222427,-3.03163968771711,0.311252054867101,3.28593580592084e-24,1.08894272052895e-22,1
"ENSG00000092054.12",84138.587819583,0.969627188056229,0.205592347190678,7.46960685022114e-07,5.31947262214549e-06,1
"ENSG00000146674.14",1171555.1519861,-0.194310474912892,0.252327456744683,0.372837362900186,0.478731998516807,0
"ENSG00000259279.1",15689.8863280619,0.0357899196802251,0.243497113593234,0.869054891850424,0.906935937869848,0
"ENSG00000157227.12",867110.299314551,-0.169037172796176,0.178337078546835,0.309461593475486,0.41391152975492,0
"ENSG00000240759.1",1064.00827479429,0.11965328750389,0.298624079438261,0.0745119012208089,0.129462205462408,0
"ENSG00000177469.12",651102.110976405,-0.216070175901664,0.164463579975581,0.162951404214181,0.2469272336202,0
"ENSG00000136167.13",277920.809106988,-0.118745201628577,0.147648446308601,0.399860959497989,0.505748031942532,0
"ENSG00000180211.5",8644.93683220791,-0.877770320438003,0.253144545096437,8.91509615518298e-05,0.000390292706169097,1
"ENSG00000204385.10",3369.59155280592,4.56195279402336,0.240954127674651,1.30923989324851e-79,5.57489168128913e-77,1
"ENSG00000127324.8",5703.67045266306,0.976166680983402,0.293647726878918,0.000258309968279589,0.000995141578035806,1
"ENSG00000167183.2",1364.36642949849,4.96293018430687,0.303671310466706,6.98115386077931e-60,1.29139901909891e-57,1
"ENSG00000138207.13",11824.1681830226,1.16448542104281,0.238687274891378,2.75893935217809e-07,2.12722047488744e-06,1
"ENSG00000255071.3",33375.1475932377,0.256129524323601,0.361380639618508,0.194704648492568,0.285053162969853,1
"ENSG00000243504.1",14927.4641722988,-2.31475873229988,0.295957126711497,1.17411582461771e-16,2.52838224522639e-15,1
"ENSG00000172201.11",1171217.60240514,-0.0715275088986169,0.13941719499982,0.593679090769762,0.685958924866475,0
"ENSG00000125144.13",68078.0963516172,-0.909197118851706,0.209258752169282,2.40828888336255e-06,1.53056219430374e-05,1
"ENSG00000162511.7",1519711.67382581,-0.504023253855048,0.167113826178751,0.00128073785161453,0.00403176061308924,1
"ENSG00000196611.4",10477.5321920419,0.669337537243314,0.418235040963601,0.0412011577492764,0.0790065195076616,1
"ENSG00000172236.16",5747.30543795596,1.36181591951825,0.387046618237794,9.39438105530935e-05,0.000408108549867606,1
"ENSG00000022267.16",1568206.08189928,-0.190778070217145,0.0958521409803928,0.042343108811688,0.0808391235650262,0
"ENSG00000184363.9",3883.11859895327,3.57070204292838,0.272592206737516,1.36371830374883e-39,9.35452725805579e-38,1
"ENSG00000198467.13",368781.230380368,-0.0762261664149835,0.14361946185041,0.579887978851304,0.674235543880279,0
"ENSG00000206585.1",3767.951750208,-1.5618797845901,0.360699546019184,3.57834344279079e-07,2.70811719707923e-06,1
"ENSG00000102109.8",477261.101985518,0.450501690960359,0.168423506288867,0.00497121647069908,0.0130499492044593,1
"ENSG00000087250.8",1931184.12637142,-0.985426164765031,0.328703673627685,0.000334466897377271,0.00124867641687515,1
"ENSG00000279824.1",2896.07129450409,-2.33704439938863,0.368230090878544,0.00201311519075422,0.00595764983897844,1
"ENSG00000099194.5",3604650.50213875,0.0872278301597142,0.165037413483407,0.578807986590136,0.673287330424745,0
"ENSG00000206737.1",3232.48555959454,-1.94428589353303,0.342162073698433,5.08516606607196e-08,4.48289171012156e-07,1
"ENSG00000206652.1",3326.95015462159,-1.936761207719,0.342337582925079,4.93846369788168e-08,4.3740678466952e-07,1
"ENSG00000129009.12",118010.870703327,0.256630214598629,0.202437434137816,0.0440937258968736,0.0836224542891298,1
"ENSG00000260798.1",1649.03638874128,1.49482367290137,0.246360933355179,2.88977685195924e-10,3.55985174645284e-09,1
"ENSG00000165092.12",145942.006991862,0.0104633826421906,0.185568226865605,0.952809285278566,0.967344177750367,0
"ENSG00000223774.5",14939.2832859939,0.475136380690283,0.137996063888462,0.00037450964574913,0.00137862343974647,1
"ENSG00000136235.15",619517.082759495,-0.255094168556159,0.25074675414282,0.239215023054435,0.337307381461574,1
"ENSG00000207513.1",3366.13191553116,-1.89459768055555,0.365409124120739,2.90618466077343e-07,2.23008416947755e-06,1
"ENSG00000224550.1",28941.0597406912,-3.93350477595942,0.370781925166007,1.90674999401865e-28,7.95407280314471e-27,1
"ENSG00000104833.11",1162145.22946774,0.0439285934287454,0.2052388478861,0.817101195732891,0.868246155948009,0
"ENSG00000278050.1",45158.7359335418,-0.361162618188266,0.200161365623021,0.0614922533805105,0.110358423402892,1
"ENSG00000104435.13",522188.564934293,0.125972677331216,0.378158677940401,0.641728352951703,0.727948000473186,0
"ENSG00000133048.12",12283583.1143403,-0.226131798917248,0.320584054806445,0.36647154071851,0.472243039426967,0
"ENSG00000217027.1",5446.72029004392,-0.628091844351516,0.229838662734234,0.0024014192908622,0.0069347703846677,1
"ENSG00000104413.15",4303.70489059586,4.56661854704245,0.362971320518091,2.41208451943021e-36,1.44010379456352e-34,1
"ENSG00000157765.11",16003.6647845869,1.28134645490324,0.27691717260423,8.78507281814458e-07,6.16484836318056e-06,1
"ENSG00000106565.17",350652.326986652,-0.528329758191587,0.198735903612806,0.00358451857544107,0.00982694548233163,1
"ENSG00000236801.1",23573.9731965688,-2.49824974209236,0.349569122501098,1.64594403590479e-14,3.02899028167132e-13,1
"ENSG00000163359.15",513729.749609236,0.338334105480728,0.295922728302549,0.842816433657685,0.887406983054336,1
"ENSG00000198523.5",16141.3958537965,1.10883569851617,0.233198635635064,5.35677418083435e-07,3.92250745337669e-06,1
"ENSG00000172005.10",114399.024159655,0.0651058149034669,0.247401047781655,0.766820778978699,0.829249668886448,0
"ENSG00000165272.14",9792.48180921827,0.822035997758825,0.179324754420826,1.71334766977919e-06,1.13027857970116e-05,1
"ENSG00000167779.7",54449.0216689956,0.195667009798511,0.220871409725003,0.173078116981422,0.259467712504101,0
"ENSG00000224415.1",1759.21481581869,0.4055447803181,0.289980111153065,0.0227741042127238,0.0480117686943251,1
"ENSG00000240950.1",7148.28857279578,-1.17662985747277,0.238178423616358,7.73009561659722e-08,6.63318623100252e-07,1
"ENSG00000128591.15",611964.657598963,-0.334470622818252,0.239647234791731,0.110417817624718,0.178900804663266,1
"ENSG00000050165.17",1280998.39513971,-0.230863387539152,0.121377468196868,0.0492909423248467,0.0918274712223163,0
"ENSG00000243680.1",1615.32650425221,-0.447152084901882,0.308774638697146,0.0728286320497803,0.127038864963831,1
"ENSG00000244255.5",202592.023533866,-0.0190343813948224,0.188011331207068,0.912817053108977,0.939030688967243,0
"ENSG00000250424.4",837060.577119665,-0.769693223693962,0.312027042695157,0.00285601937609813,0.00806893406106443,1
"ENSG00000169715.14",243254.932144926,-0.341468795207065,0.190463417563896,0.0510286039411763,0.0944332540995872,1
"ENSG00000041982.15",2538101.42808119,0.115361076308705,0.175032925956852,0.0492405012671287,0.0917562243081958,0
"ENSG00000158869.10",245783.55084095,-0.537532783316165,0.181283158698682,0.00137416860352473,0.00428701092678271,1
"ENSG00000171747.8",3702.7771564744,2.74364168642051,0.165676254356901,3.54193295777761e-62,7.13699490992188e-60,1
"ENSG00000274266.1",2928.44277807767,0.333898325670012,0.240734479184222,0.0119009853563616,0.0275468141048583,1
"ENSG00000081277.12",6283.46146403305,2.84692428397097,0.29711022111944,2.6415536106314e-22,7.86351051917288e-21,1
"ENSG00000123689.5",34131.2213953166,0.25127880882113,0.257150997069397,0.825452798430591,0.874510316166631,1
"ENSG00000132329.10",432831.06652398,-0.443788461426589,0.159661405620153,0.00315665881854353,0.0087874030118281,1
"ENSG00000164266.10",2125.5579546617,0.625854777986467,0.393712889031607,0.046068726278795,0.0868135449782769,1
"ENSG00000280178.1",16990.7367697154,0.182831990351286,0.221985217056229,0.36658574365217,0.472344108635008,0
"ENSG00000146677.7",112505.024829602,-4.31318655905323,0.305091589101749,1.28521625394993e-47,1.31243259815122e-45,1
"ENSG00000229391.7",268193.634113645,-0.785125334522678,0.233487782831743,0.000174937205358416,0.000704745242864823,1
"ENSG00000226360.5",69995.28804094,-3.69907511562996,0.314393887028185,4.87400567454125e-34,2.60039149085218e-32,1
"ENSG00000213862.4",39275.7978659398,-2.93367704234733,0.354586244974612,1.74281707734674e-18,4.22016049372975e-17,1
"ENSG00000125740.13",150431.939481318,0.428491548596851,0.263518116029981,0.0665752359351467,0.117776117001207,1
"ENSG00000100604.12",133768.799088832,0.753240735772914,0.309134593310523,0.00554871933603633,0.0143504308375462,1
"ENSG00000137801.10",439241.891772818,0.0344308479260854,0.239431689314486,0.872575305986282,0.909574111108472,0
"ENSG00000253851.1",533462.479120445,-0.425450613533602,0.133127359641916,0.000859522993261654,0.00284799807839216,1
"ENSG00000230673.3",1347.78475572642,1.46261738479776,0.153145582839464,0.00231284136277278,0.00671230147791409,1
"ENSG00000236312.3",728.351572834598,1.75679436554858,0.332225020021679,0.0928469639072071,0.154938366427196,1
"ENSG00000111319.12",4446.53096932733,3.47652123614052,0.225285304388023,3.91530491773769e-54,5.55727052726441e-52,1
"ENSG00000165474.5",45129.8042321753,-0.161088448174351,0.245912619270438,0.864421754210339,0.903514165024071,0
"ENSG00000235587.2",23109.9132722112,-1.71778559998031,0.228107789297842,2.17942401408376e-15,4.28816400608912e-14,1
"ENSG00000260490.2",1378.82909633187,0.466756528651648,0.202127993330876,0.706168695034424,0.780451278625704,1
"ENSG00000271503.5",30946.4488576314,0.269415390900471,0.198383646300919,0.144689310448425,0.22411450639671,1
"ENSG00000244538.1",1143.83800849214,-0.200804843858925,0.329855225359979,0.00774847605826427,0.0190716117006116,0
"ENSG00000143248.12",532995.839475839,0.221051056430654,0.136278999502712,0.0935458020430123,0.155872833764523,0
"ENSG00000137673.8",26699.6881920902,-0.490555999667708,0.402499533513406,0.0349532623578922,0.0690015067261119,1
"ENSG00000255245.4",424250.036363087,-0.0190661693434896,0.159624866405306,0.899464109543041,0.929031268345148,0
"ENSG00000176907.4",195715.153839333,0.106587330541685,0.226097654910932,0.603423086784876,0.694780166618128,0
"ENSG00000168878.16",1428.82093192374,4.23818780075433,0.313093132706773,8.1210935269893e-42,6.10922795723649e-40,1
"ENSG00000196154.11",93471.6657847771,-0.576026797987605,0.238396848856104,0.00604831741345901,0.0154574556642897,1
"ENSG00000242265.5",949064.039095275,0.164712757096779,0.17489839759304,0.31960530110095,0.424610139238608,0
"ENSG00000169908.11",210311.575276164,-0.620600674451243,0.189882335011045,0.0003931037778598,0.00143762211290552,1
"ENSG00000230897.1",10544.9572170454,-1.1842394166475,0.26341267760186,2.79306333316326e-14,5.02261779305406e-13,1
"ENSG00000110492.15",466842.372259536,-0.552044966619623,0.175303537661564,0.000720633720916769,0.00243814841946797,1
"ENSG00000283151.1",717041.391630401,0.102018415058667,0.11278183094495,0.355056683898307,0.461374642276643,0
"ENSG00000168528.11",50872.0404858885,0.349258303375309,0.187864164809315,0.00480575606208802,0.0126894001180768,1
"ENSG00000012223.12",1853203.56922152,-0.092185905056444,0.405394883599961,0.410298045774215,0.515539574468709,0
"ENSG00000166920.11",9146.99160835644,-0.152029441997563,0.254380040382702,0.98208288919536,0.987025011951053,0
"ENSG00000172020.12",1536688.68155267,-0.418747339867995,0.160047393810156,0.00544321559589843,0.0141133374963506,1
"ENSG00000170345.9",1293612.67343957,0.20497840578918,0.181516625004377,0.230659921713539,0.327618674128715,0
"ENSG00000275110.1",272.378628240286,1.51670310283918,0.305865958671022,0.0526824039601438,0.0969768754137459,1
"ENSG00000242951.1",9398.99538371777,-2.15461973702193,0.323735460078222,4.91180513816578e-13,7.95190949484399e-12,1
"ENSG00000234335.1",2892.0253423344,0.0374547587609957,0.235869191290099,0.00845745865139182,0.0205565887824029,0
"ENSG00000197253.13",5551.98098411232,1.42347121655577,0.350066355371231,1.03596968407542e-05,5.71073860044313e-05,1
"ENSG00000233929.1",44763.0802116032,-1.2072070080185,0.223609233945327,6.16331526121509e-09,6.27679146277536e-08,1
"ENSG00000243649.8",114318.529605221,0.233282939049634,0.212498183762049,0.233051207471706,0.330266854017046,0
"ENSG00000118137.9",2367.73765686844,2.24540894053505,0.215402122148945,4.3194704730762e-26,1.59024159276319e-24,1
"ENSG00000214460.3",1688.87819754064,0.398982085374047,0.350215790054157,0.684700766806975,0.763425744685604,1
"ENSG00000236060.2",26931.638815727,-1.41192991378552,0.202391329506404,2.02354610072381e-13,3.38527712387954e-12,1
"ENSG00000156298.12",1298849.4568994,0.0692436320523617,0.136421577316273,0.599855060118566,0.691607693713896,0
"ENSG00000154096.13",1129169.10959134,0.097904600348661,0.125034400561991,0.421318366094774,0.526513809514749,0
"ENSG00000175063.16",102092.47145845,-0.636627941885858,0.206174166841877,0.000691099692048087,0.00235244914783427,1
"ENSG00000069535.13",783048.922377165,-0.52384757036368,0.217830382917698,0.00732074011616213,0.018187413357722,1
"ENSG00000278144.1",35463.2543925098,-0.134692811402273,0.19392208060039,0.451372357453666,0.555883839727931,0
"ENSG00000143119.12",285896.905475386,-0.415556771887618,0.162145877505357,0.00639369199389292,0.0162108573102096,1
"ENSG00000148677.6",4281.87266382178,1.54291745851993,0.328006373647912,5.45684234835992e-07,3.99189685957169e-06,1
"ENSG00000237676.1",1026.04518572029,0.551315565023404,0.233849291368711,0.649680004020255,0.734750288482157,1
"ENSG00000277599.1",68989.298872705,-0.186456704872097,0.191105939767895,0.290246762163372,0.393481644050158,0
"ENSG00000162840.4",52971.1760875225,-0.00293541583335208,0.191129297855978,0.986191664741726,0.990170959540166,0
"ENSG00000237991.3",23163.8287957327,-3.77004585272119,0.359534643307927,7.82270003382717e-28,3.15191096702347e-26,1
"ENSG00000187244.10",182245.811320012,0.105836560051015,0.124416676637035,0.381928522101233,0.488127924271187,0
"ENSG00000154146.12",358294.055984902,1.13841755793096,0.266291022908421,4.95928560992382e-06,2.9530648455082e-05,1
"ENSG00000259884.1",64871.7767384913,0.27923726661473,0.181243393785398,0.102124113721678,0.167678210147022,1
"ENSG00000232993.1",10244.4043775173,0.0486281925550103,0.167242717115059,0.705110578390486,0.779549087988855,0
